Filename,Length..mm.,Precision..mm.,Range..mm.,Site,SiteCode,Family,Genus,Species,Number,Stage,Activity,SpeciesName
M57-P3L.avi,335.148,3.177,2324.169,LaBomba3,BOM,Mugilidae,Xenomugil,thoburni,1,,Passing,Xenomugil thoburni
M57-P3L.avi,344.928,5.06,2008.448,LaBomba3,BOM,Mugilidae,Xenomugil,thoburni,1,,Passing,Xenomugil thoburni
M57-P3L.avi,300.509,1.785,2058.754,LaBomba3,BOM,Mugilidae,Xenomugil,thoburni,1,,Passing,Xenomugil thoburni
M57-P3L.avi,293.359,2.753,2322.877,LaBomba3,BOM,Mugilidae,Xenomugil,thoburni,1,,Passing,Xenomugil thoburni
M57-P3L.avi,297.521,1.866,2272.615,LaBomba3,BOM,Mugilidae,Xenomugil,thoburni,1,,Passing,Xenomugil thoburni
M57-P3L.avi,336.08,5.814,2371.647,LaBomba3,BOM,Mugilidae,Xenomugil,thoburni,1,,Passing,Xenomugil thoburni
M57-P3L.avi,0,3.464,1301.136,LaBomba3,BOM,Mugilidae,Xenomugil,thoburni,6,,Passing,Xenomugil thoburni
M57-P3L.avi,338.953,3.882,2431.984,LaBomba3,BOM,Mugilidae,Xenomugil,thoburni,1,,Passing,Xenomugil thoburni
M57-P3L.avi,408.699,7.788,2149.562,LaBomba3,BOM,Mugilidae,Xenomugil,thoburni,1,,Passing,Xenomugil thoburni
M57-P3L.avi,285.231,2.909,2613.622,LaBomba3,BOM,Mugilidae,Xenomugil,thoburni,1,,Passing,Xenomugil thoburni
M57-P3L.avi,384.978,6.986,2187.084,LaBomba3,BOM,Mugilidae,Xenomugil,thoburni,1,,Passing,Xenomugil thoburni
M57-P3L.avi,179.633,2.504,1945.442,LaBomba3,BOM,Gerreidae,Eucinostomus,sp,1,,Passing,Eucinostomus sp
M57-P3L.avi,128.844,4.689,2183.357,LaBomba3,BOM,Gerreidae,Eucinostomus,sp,1,,Passing,Eucinostomus sp
M57-P3L.avi,195.375,5.078,1971.841,LaBomba3,BOM,Gerreidae,Eucinostomus,sp,1,,Passing,Eucinostomus sp
M57-P3L.avi,141.809,5.388,2384.704,LaBomba3,BOM,Gerreidae,Eucinostomus,sp,1,,Passing,Eucinostomus sp
M57-P3L.avi,108.173,6.463,2384.549,LaBomba3,BOM,Gerreidae,Eucinostomus,sp,1,,Passing,Eucinostomus sp
M57-P3L.avi,0,3.505,1308.985,LaBomba3,BOM,Gerreidae,Eucinostomus,sp,6,,Passing,Eucinostomus sp
M57-P3L.avi,182.219,1.328,1311.178,LaBomba3,BOM,Gerreidae,Eucinostomus,dowii,1,,Passing,Eucinostomus dowii
M57-P3L.avi,198.937,1.097,1289.336,LaBomba3,BOM,Gerreidae,Eucinostomus,dowii,1,,Passing,Eucinostomus dowii
M57-P3L.avi,179.285,6.896,2215.009,LaBomba3,BOM,Labridae,Halichoeres,dispilus,1,AD,Passing,Halichoeres dispilus
M57-P3L.avi,139.05,3.415,1832.774,LaBomba3,BOM,Haemulidae,Haemulon,sp,1,,Passing,Haemulon sp
M57-P3L.avi,91.239,0.942,1143.175,LaBomba3,BOM,Haemulidae,Haemulon,sp,1,,Passing,Haemulon sp
M57-P3L.avi,129.753,1.316,1344.437,LaBomba3,BOM,Haemulidae,Haemulon,sp,1,,Passing,Haemulon sp
M57-P3L.avi,112.762,1.253,1475.629,LaBomba3,BOM,Haemulidae,Haemulon,sp,1,,Passing,Haemulon sp
M57-P3L.avi,133.914,4.327,1889.673,LaBomba3,BOM,Haemulidae,Haemulon,sp,1,,Passing,Haemulon sp
M57-P3L.avi,153.377,2.596,1806.385,LaBomba3,BOM,Haemulidae,Haemulon,sp,1,,Passing,Haemulon sp
M57-P3L.avi,0,3.465,1300.34,LaBomba3,BOM,Haemulidae,Haemulon,sp,9,,Passing,Haemulon sp
M57-P3L.avi,0,3.515,1313.698,LaBomba3,BOM,Haemulidae,Haemulon,steindachneri,1,,Passing,Haemulon steindachneri
M57-P3L.avi,168.766,2.291,1690.286,LaBomba3,BOM,Haemulidae,Haemulon,steindachneri,1,,Passing,Haemulon steindachneri
M57-P3L.avi,176.983,2.447,1985.615,LaBomba3,BOM,Haemulidae,Haemulon,steindachneri,1,,Passing,Haemulon steindachneri
M57-P3L.avi,0,3.526,1313.36,LaBomba3,BOM,Blenniidae,Plagiotremus,azaleus,2,,Passing,Plagiotremus azaleus
M57-P3L.avi,46.707,1.03,928.102,LaBomba3,BOM,Blenniidae,Plagiotremus,azaleus,1,,Passing,Plagiotremus azaleus
M57-P3L.avi,586.95,1.995,1358.398,LaBomba3,BOM,Carcharhinidae,Carcharhinus,limbatus,1,F,Passing,Carcharhinus limbatus
M57-P3L.avi,535.711,1.718,1692.324,LaBomba3,BOM,Carcharhinidae,Carcharhinus,limbatus,1,F,Passing,Carcharhinus limbatus
M57-P3L.avi,225.092,5.81,2132.268,LaBomba3,BOM,Carangidae,Decapterus,sp,1,,Passing,Decapterus sp
M57-P3L.avi,137.676,4.933,1966.267,LaBomba3,BOM,Carangidae,Decapterus,sp,1,,Passing,Decapterus sp
M57-P3L.avi,187.537,5.739,2049.985,LaBomba3,BOM,Carangidae,Decapterus,sp,1,,Passing,Decapterus sp
M57-P3L.avi,201.402,6.735,2168.174,LaBomba3,BOM,Carangidae,Decapterus,sp,1,,Passing,Decapterus sp
M57-P3L.avi,171.649,5.478,2090.399,LaBomba3,BOM,Carangidae,Decapterus,sp,1,,Passing,Decapterus sp
M57-P3L.avi,161.372,6.092,2061.536,LaBomba3,BOM,Carangidae,Decapterus,sp,1,,Passing,Decapterus sp
M57-P3L.avi,0,3.505,1309.708,LaBomba3,BOM,Carangidae,Decapterus,sp,12,,Passing,Decapterus sp
M57-P3L.avi,149.231,5.336,1988.542,LaBomba3,BOM,Carangidae,Decapterus,sp,1,,Passing,Decapterus sp
M57-P3L.avi,372.612,10.386,2628.294,LaBomba3,BOM,Sphyraenidae,Sphyraena,idiastes,1,,Passing,Sphyraena idiastes
M57-P3L.avi,299.341,2.748,1464.614,LaBomba3,BOM,Sparidae,Archosargus,pourtalesii,1,,Passing,Archosargus pourtalesii
M57-P3L.avi,220.584,1.344,1818.278,LaBomba3,BOM,Sparidae,Archosargus,pourtalesii,1,,Passing,Archosargus pourtalesii
M57-P3L.avi,316,1.466,1660.95,LaBomba3,BOM,Sparidae,Archosargus,pourtalesii,1,,Passing,Archosargus pourtalesii
M57-P3L.avi,222.566,2.468,1735.19,LaBomba3,BOM,Sparidae,Archosargus,pourtalesii,1,,Passing,Archosargus pourtalesii
M57-P3L.avi,558.609,4.289,2481.224,LaBomba3,BOM,Myliobatidae,Aetobatus,laticeps,1,,Passing,Aetobatus laticeps
M57-P3L.avi,0,3.525,1313.187,LaBomba3,BOM,Myliobatidae,Aetobatus,laticeps,1,,Passing,Aetobatus laticeps
M57-P3L.avi,150.585,5.062,2690.84,LaBomba3,BOM,Schoolsilveryfish,,sp,1,,Passing,Schoolsilveryfish sp
M57-P3L.avi,109.594,9.247,2832.45,LaBomba3,BOM,Schoolsilveryfish,,sp,1,,Passing,Schoolsilveryfish sp
M57-P3L.avi,126.372,4.659,2595.87,LaBomba3,BOM,Schoolsilveryfish,,sp,1,,Passing,Schoolsilveryfish sp
M57-P3L.avi,214.398,13.096,2831.871,LaBomba3,BOM,Schoolsilveryfish,,sp,1,,Passing,Schoolsilveryfish sp
M57-P3L.avi,205.866,11.615,2896.282,LaBomba3,BOM,Schoolsilveryfish,,sp,1,,Passing,Schoolsilveryfish sp
M57-P3L.avi,124.813,4.668,2304.821,LaBomba3,BOM,Schoolsilveryfish,,sp,1,,Passing,Schoolsilveryfish sp
M57-P3L.avi,143.793,3.454,2680.453,LaBomba3,BOM,Schoolsilveryfish,,sp,1,,Passing,Schoolsilveryfish sp
M57-P3L.avi,189.493,4.102,2368.302,LaBomba3,BOM,Schoolsilveryfish,,sp,1,,Passing,Schoolsilveryfish sp
M57-P3L.avi,137.422,2.721,2261.55,LaBomba3,BOM,Schoolsilveryfish,,sp,1,,Passing,Schoolsilveryfish sp
M57-P3L.avi,169.033,5.78,2330.491,LaBomba3,BOM,Schoolsilveryfish,,sp,1,,Passing,Schoolsilveryfish sp
M57-P3L.avi,175.83,2.421,2320.595,LaBomba3,BOM,Schoolsilveryfish,,sp,1,,Passing,Schoolsilveryfish sp
M57-P3L.avi,136.621,2.877,2252.283,LaBomba3,BOM,Schoolsilveryfish,,sp,1,,Passing,Schoolsilveryfish sp
M57-P3L.avi,144.256,4.681,2185.641,LaBomba3,BOM,Schoolsilveryfish,,sp,1,,Passing,Schoolsilveryfish sp
M57-P3L.avi,143.921,4.049,2275.409,LaBomba3,BOM,Schoolsilveryfish,,sp,1,,Passing,Schoolsilveryfish sp
M57-P3L.avi,158.705,4.496,2277.263,LaBomba3,BOM,Schoolsilveryfish,,sp,1,,Passing,Schoolsilveryfish sp
M57-P3L.avi,181.94,6.504,2191.047,LaBomba3,BOM,Schoolsilveryfish,,sp,1,,Passing,Schoolsilveryfish sp
M57-P3L.avi,149.304,7.876,2444.459,LaBomba3,BOM,Schoolsilveryfish,,sp,1,,Passing,Schoolsilveryfish sp
M57-P3L.avi,159.062,4.016,2262.492,LaBomba3,BOM,Schoolsilveryfish,,sp,1,,Passing,Schoolsilveryfish sp
M57-P3L.avi,0,3.41,1288.843,LaBomba3,BOM,Schoolsilveryfish,,sp,61,,Passing,Schoolsilveryfish sp
M57-P3L.avi,420.597,10.166,2881.753,LaBomba3,BOM,Schoolsilveryfish,,sp,1,,Passing,Schoolsilveryfish sp
M57-P3L.avi,220.409,4.504,1664.359,LaBomba3,BOM,Carangidae,Caranx,caninus,1,J,Passing,Caranx caninus
M57-P3L.avi,170.428,0.742,863.257,LaBomba3,BOM,Carangidae,Caranx,caninus,1,J,Passing,Caranx caninus
M57-P3L.avi,149.993,5.059,2349.746,LaBomba3,BOM,Pomacentridae,Stegastes,arcifrons,1,,Passing,Stegastes arcifrons
M57-P3L.avi,159.768,7.706,2430.272,LaBomba3,BOM,Pomacentridae,Stegastes,arcifrons,1,,Passing,Stegastes arcifrons
M57-P3L.avi,0,3.467,1301.685,LaBomba3,BOM,Pomacentridae,Stegastes,arcifrons,2,,Passing,Stegastes arcifrons
M57-P3L.avi,140.308,5.783,2608.149,LaBomba3,BOM,Pomacentridae,Stegastes,arcifrons,1,,Passing,Stegastes arcifrons
M57-P3L.avi,155.832,8.282,2362.267,LaBomba3,BOM,Chaetodontidae,Chaetodon,humeralis,1,,Passing,Chaetodon humeralis
M57-P3L.avi,158.75,1.835,2103.363,LaBomba3,BOM,Chaetodontidae,Chaetodon,humeralis,1,,Passing,Chaetodon humeralis
M57-P3L.avi,140.848,5.293,1937.206,LaBomba3,BOM,Chaetodontidae,Chaetodon,humeralis,1,,Passing,Chaetodon humeralis
M57-P3L.avi,648.475,13.769,3314.177,LaBomba3,BOM,Scaridae,Scarus,ghobban,1,AD,Passing,Scarus ghobban
M57-P3L.avi,954.178,28.525,4157.908,LaBomba3,BOM,Scaridae,Scarus,ghobban,1,AD,Passing,Scarus ghobban
M57-P3L.avi,803.194,13.307,4366.325,LaBomba3,BOM,Scaridae,Scarus,ghobban,1,AD,Passing,Scarus ghobban
M57-P3L.avi,237.516,10.463,2799.403,LaBomba3,BOM,Pomacentridae,Abudefduf,troschelii,1,,Passing,Abudefduf troschelii
M57-P3L.avi,205.842,5.999,2693.272,LaBomba3,BOM,Labridae,Halichoeres,nicholsi,1,,Passing,Halichoeres nicholsi
M57-P3L.avi,709.368,48.244,5980.003,LaBomba3,BOM,Labridae,Bodianus,diplotaenia,1,AD,Passing,Bodianus diplotaenia
M57-P3L.avi,0,3.465,1300.461,LaBomba3,BOM,Dasyatidae,Dasyatis,brevis,1,F,Passing,Dasyatis brevis
M57-P3L.avi,720.737,22.197,3761.697,LaBomba3,BOM,Dasyatidae,Dasyatis,brevis,1,F,Passing,Dasyatis brevis
M57-P3L.avi,172.999,1.387,1370.393,LaBomba3,BOM,Haemulidae,Orthopristis,lethopristis,1,,Passing,Orthopristis lethopristis
M57-P3L.avi,140.561,1.875,1030.382,LaBomba3,BOM,Haemulidae,Orthopristis,lethopristis,1,,Passing,Orthopristis lethopristis
M57-P3L.avi,0,3.449,1297.497,LaBomba3,BOM,Lutjanidae,Lutjanus,argentiventris,1,,Passing,Lutjanus argentiventris
M57-P3L.avi,180.555,4.087,1987.814,LaBomba3,BOM,Lutjanidae,Lutjanus,argentiventris,1,,Passing,Lutjanus argentiventris
M57-P3L.avi,217.083,4.312,1806.555,LaBomba3,BOM,Lutjanidae,Lutjanus,argentiventris,1,,Passing,Lutjanus argentiventris
M57-P3L.avi,209.308,3.764,2051.051,LaBomba3,BOM,Lutjanidae,Lutjanus,argentiventris,1,,Passing,Lutjanus argentiventris
M57-P3L.avi,244.831,5.791,2011.064,LaBomba3,BOM,Lutjanidae,Lutjanus,argentiventris,1,,Passing,Lutjanus argentiventris
M58P1L.avi,88.693,3.734,2252.286,TortugaNegra1,TOR,Scaridae,Scarus,ghobban,1,AD,Passing,Scarus ghobban
M58P1L.avi,54.948,3.799,1987.852,TortugaNegra1,TOR,Scaridae,Scarus,ghobban,1,AD,Passing,Scarus ghobban
M58P1L.avi,139.597,5.589,2119.732,TortugaNegra1,TOR,Scaridae,Scarus,ghobban,1,AD,Passing,Scarus ghobban
M58P1L.avi,75.242,3.714,1981.08,TortugaNegra1,TOR,Scaridae,Scarus,ghobban,1,AD,Passing,Scarus ghobban
M58P1L.avi,104.741,3.085,2048.524,TortugaNegra1,TOR,Scaridae,Scarus,ghobban,1,AD,Passing,Scarus ghobban
M58P1L.avi,0,3.155,1226.68,TortugaNegra1,TOR,Scaridae,Scarus,ghobban,14,AD,Passing,Scarus ghobban
M58P1L.avi,83.971,3.121,2129.995,TortugaNegra1,TOR,Scaridae,Scarus,ghobban,1,AD,Passing,Scarus ghobban
M58P1L.avi,79.764,3.117,1911.515,TortugaNegra1,TOR,Scaridae,Scarus,ghobban,1,AD,Passing,Scarus ghobban
M58P1L.avi,97.884,3.725,1816.287,TortugaNegra1,TOR,Scaridae,Scarus,ghobban,1,AD,Passing,Scarus ghobban
M58P1L.avi,127.865,5.928,2137.15,TortugaNegra1,TOR,Scaridae,Scarus,ghobban,1,AD,Passing,Scarus ghobban
M58P1L.avi,187.447,7.925,2773.444,TortugaNegra1,TOR,Scaridae,Scarus,ghobban,1,AD,Passing,Scarus ghobban
M58P1L.avi,168.248,3.79,2152.931,TortugaNegra1,TOR,Scaridae,Scarus,ghobban,1,AD,Passing,Scarus ghobban
M58P1L.avi,180.779,8.065,2594.843,TortugaNegra1,TOR,Scaridae,Scarus,ghobban,1,AD,Passing,Scarus ghobban
M58P1L.avi,62.591,1.066,1330.242,TortugaNegra1,TOR,Pomacentridae,Stegastes,beebei,1,,Passing,Stegastes beebei
M58P1L.avi,163.559,4.302,2086.996,TortugaNegra1,TOR,Lutjanidae,Lutjanus,argentiventris,1,,Passing,Lutjanus argentiventris
M58P1L.avi,95.738,1.357,1366.297,TortugaNegra1,TOR,Tetraodontidae,Sphoeroides,annulatus,1,,Passing,Sphoeroides annulatus
M58P1L.avi,0,3.112,1215.253,TortugaNegra1,TOR,Tetraodontidae,Sphoeroides,annulatus,7,,Passing,Sphoeroides annulatus
M58P1L.avi,137.051,1.824,1752.027,TortugaNegra1,TOR,Tetraodontidae,Sphoeroides,annulatus,1,,Passing,Sphoeroides annulatus
M58P1L.avi,136.179,1.272,1427.968,TortugaNegra1,TOR,Tetraodontidae,Sphoeroides,annulatus,1,,Passing,Sphoeroides annulatus
M58P1L.avi,89.1,4.771,2479.438,TortugaNegra1,TOR,Tetraodontidae,Sphoeroides,annulatus,1,,Passing,Sphoeroides annulatus
M58P1L.avi,116.609,1.344,1655.704,TortugaNegra1,TOR,Tetraodontidae,Sphoeroides,annulatus,1,,Passing,Sphoeroides annulatus
M58P1L.avi,124.218,4.349,2594.18,TortugaNegra1,TOR,Tetraodontidae,Sphoeroides,annulatus,1,,Passing,Sphoeroides annulatus
M58P1L.avi,86.158,1.682,1462.986,TortugaNegra1,TOR,Tetraodontidae,Sphoeroides,annulatus,1,,Passing,Sphoeroides annulatus
M58P1L.avi,88.512,0.741,1036.671,TortugaNegra1,TOR,Tetraodontidae,Sphoeroides,annulatus,1,,Passing,Sphoeroides annulatus
M58P1L.avi,71.293,2.481,1420.538,TortugaNegra1,TOR,Tetraodontidae,Sphoeroides,annulatus,1,,Passing,Sphoeroides annulatus
M58P1L.avi,666.906,6.671,2112.123,TortugaNegra1,TOR,Cheloniidae,Chelonia ,mydas,1,M,Passing,Chelonia  mydas
M58P1L.avi,301.529,2.741,2187.728,TortugaNegra1,TOR,Lutjanidae,Hoplopagrus,guentherii,1,,Passing,Hoplopagrus guentherii
M58P1L.avi,84.306,3.055,1431.73,TortugaNegra1,TOR,Labridae,Halichoeres,dispilus,1,AD,Passing,Halichoeres dispilus
M58P1L.avi,134.047,2.011,1185.656,TortugaNegra1,TOR,Tetraodontidae,Sphoeroides,angusticeps,1,,Passing,Sphoeroides angusticeps
M58P1L.avi,0,3.172,1230.725,TortugaNegra1,TOR,Muraenidae,Muraena,clepsydra,1,,Passing,Muraena clepsydra
M58P1L.avi,52.437,0.567,737.534,TortugaNegra1,TOR,Gerreidae,Eucinostomus,sp,1,,Passing,Eucinostomus sp
M58P1L.avi,70.001,0.533,709.691,TortugaNegra1,TOR,Gerreidae,Eucinostomus,sp,1,,Passing,Eucinostomus sp
M58P1L.avi,78.694,2.832,1537.811,TortugaNegra1,TOR,Gerreidae,Eucinostomus,sp,1,,Passing,Eucinostomus sp
M58P1L.avi,98.478,1.581,1543.263,TortugaNegra1,TOR,Pomacentridae,Stegastes,arcifrons,1,,Passing,Stegastes arcifrons
M58P1L.avi,118.219,1.62,1786.381,TortugaNegra1,TOR,Pomacentridae,Stegastes,arcifrons,1,,Passing,Stegastes arcifrons
M58P1L.avi,91.741,2.972,1980.896,TortugaNegra1,TOR,Pomacentridae,Stegastes,arcifrons,1,,Passing,Stegastes arcifrons
M58P1L.avi,94.265,3.674,1483.315,TortugaNegra1,TOR,Pomacentridae,Stegastes,arcifrons,1,,Passing,Stegastes arcifrons
M58P1L.avi,0,3.156,1225,TortugaNegra1,TOR,Pomacentridae,Stegastes,arcifrons,6,,Passing,Stegastes arcifrons
M58P1L.avi,119.039,1.556,1352.352,TortugaNegra1,TOR,Pomacentridae,Stegastes,arcifrons,1,,Passing,Stegastes arcifrons
M58P1L.avi,116.525,3.383,1756.025,TortugaNegra1,TOR,Pomacentridae,Stegastes,arcifrons,1,,Passing,Stegastes arcifrons
M58P1L.avi,105.757,1.269,1353.249,TortugaNegra1,TOR,Pomacentridae,Stegastes,arcifrons,1,,Passing,Stegastes arcifrons
M58P1L.avi,70.588,1.4,1518.233,TortugaNegra1,TOR,Pomacentridae,Stegastes,arcifrons,1,,Passing,Stegastes arcifrons
M58P1L.avi,65.822,1.976,1960.017,TortugaNegra1,TOR,Pomacentridae,Abudefduf,troschelii,1,,Passing,Abudefduf troschelii
M58P1L.avi,46.433,1.159,1107.442,TortugaNegra1,TOR,Pomacentridae,Abudefduf,troschelii,1,,Passing,Abudefduf troschelii
M58P1L.avi,46.337,1.512,1128.65,TortugaNegra1,TOR,Pomacentridae,Abudefduf,troschelii,1,,Passing,Abudefduf troschelii
M58P1L.avi,49.449,1.229,1244.95,TortugaNegra1,TOR,Pomacentridae,Abudefduf,troschelii,1,,Passing,Abudefduf troschelii
M58P1L.avi,62.98,0.74,1027.969,TortugaNegra1,TOR,Pomacentridae,Abudefduf,troschelii,1,,Passing,Abudefduf troschelii
M58P1L.avi,39.761,2.24,1528.705,TortugaNegra1,TOR,Pomacentridae,Abudefduf,troschelii,1,,Passing,Abudefduf troschelii
M58P1L.avi,74.005,5.366,1885.529,TortugaNegra1,TOR,Pomacentridae,Abudefduf,troschelii,1,,Passing,Abudefduf troschelii
M58P1L.avi,64.927,3.506,1800.489,TortugaNegra1,TOR,Pomacentridae,Abudefduf,troschelii,1,,Passing,Abudefduf troschelii
M58P1L.avi,75.469,2.295,1675.585,TortugaNegra1,TOR,Pomacentridae,Abudefduf,troschelii,1,,Passing,Abudefduf troschelii
M58P1L.avi,41.217,0.998,1185.475,TortugaNegra1,TOR,Pomacentridae,Abudefduf,troschelii,1,,Passing,Abudefduf troschelii
M58P1L.avi,42.426,0.899,1090.034,TortugaNegra1,TOR,Pomacentridae,Abudefduf,troschelii,1,,Passing,Abudefduf troschelii
M58P1L.avi,73.602,0.625,782.6,TortugaNegra1,TOR,Gerreidae,Eucinostomus,currani,1,,Passing,Eucinostomus currani
M58P1L.avi,157.613,1.472,1381.979,TortugaNegra1,TOR,Serranidae,Mycteroperca,olfax,1,,Passing,Mycteroperca olfax
M58P1L.avi,591.22,14.886,3125.115,TortugaNegra1,TOR,Mugilidae,Mugil,sp,1,,Passing,Mugil sp
M58P1L.avi,509.893,10.658,2881.768,TortugaNegra1,TOR,Mugilidae,Mugil,sp,1,,Passing,Mugil sp
M58P1L.avi,318.833,7.48,2991.012,TortugaNegra1,TOR,Mugilidae,Mugil,sp,1,,Passing,Mugil sp
M58P1L.avi,415.802,11.729,3158.707,TortugaNegra1,TOR,Mugilidae,Mugil,sp,1,,Passing,Mugil sp
M58P1L.avi,280.418,14.175,3172.822,TortugaNegra1,TOR,Scaridae,Scarus,compressus,1,AD,Passing,Scarus compressus
M58P1L.avi,124.146,5.235,1924.354,TortugaNegra1,TOR,Labridae,Bodianus,diplotaenia,1,AD,Passing,Bodianus diplotaenia
M58P1L.avi,145.701,2.327,2097.199,TortugaNegra1,TOR,Labridae,Bodianus,diplotaenia,1,AD,Passing,Bodianus diplotaenia
M58P1L.avi,119.604,2.254,1964.096,TortugaNegra1,TOR,Haemulidae,Haemulon,scudderii,1,,Passing,Haemulon scudderii
M58P1L.avi,217.209,2.571,1986.428,TortugaNegra1,TOR,Haemulidae,Haemulon,scudderii,1,,Passing,Haemulon scudderii
M58P1L.avi,153.998,2.872,2057.221,TortugaNegra1,TOR,Haemulidae,Haemulon,scudderii,1,,Passing,Haemulon scudderii
M58P1L.avi,195.943,3.758,2131.874,TortugaNegra1,TOR,Haemulidae,Haemulon,scudderii,1,,Passing,Haemulon scudderii
M58P1L.avi,133.925,3.39,2004.554,TortugaNegra1,TOR,Haemulidae,Haemulon,scudderii,1,,Passing,Haemulon scudderii
M58P1L.avi,129.988,2.637,2100.732,TortugaNegra1,TOR,Haemulidae,Haemulon,scudderii,1,,Passing,Haemulon scudderii
M58P1L.avi,123.152,2.306,2077.401,TortugaNegra1,TOR,Haemulidae,Haemulon,scudderii,1,,Passing,Haemulon scudderii
M58P1L.avi,151.699,3.395,2093.936,TortugaNegra1,TOR,Haemulidae,Haemulon,scudderii,1,,Passing,Haemulon scudderii
M58P1L.avi,159.971,5.558,1956.658,TortugaNegra1,TOR,Haemulidae,Haemulon,scudderii,1,,Passing,Haemulon scudderii
M58P1L.avi,146.933,3.628,2207.821,TortugaNegra1,TOR,Haemulidae,Haemulon,scudderii,1,,Passing,Haemulon scudderii
M58P1L.avi,131.891,2.709,2327.939,TortugaNegra1,TOR,Haemulidae,Haemulon,scudderii,1,,Passing,Haemulon scudderii
M58P1L.avi,135.058,4.445,2110.911,TortugaNegra1,TOR,Haemulidae,Haemulon,scudderii,1,,Passing,Haemulon scudderii
M58P1L.avi,124.636,2.765,2129.264,TortugaNegra1,TOR,Haemulidae,Haemulon,scudderii,1,,Passing,Haemulon scudderii
M58P1L.avi,123.124,2.976,2060.289,TortugaNegra1,TOR,Haemulidae,Haemulon,scudderii,1,,Passing,Haemulon scudderii
M58P1L.avi,0,3.105,1213.208,TortugaNegra1,TOR,Haemulidae,Haemulon,scudderii,11,,Passing,Haemulon scudderii
M58P1L.avi,230.277,1.082,1394.931,TortugaNegra1,TOR,Sparidae,Archosargus,pourtalesii,1,,Passing,Archosargus pourtalesii
M58P1L.avi,246.074,1.4,1175.275,TortugaNegra1,TOR,Sparidae,Archosargus,pourtalesii,1,,Passing,Archosargus pourtalesii
M58P1L.avi,286.211,4.292,2627.993,TortugaNegra1,TOR,Haemulidae,Anisotremus,interruptus,1,,Passing,Anisotremus interruptus
M58P1L.avi,602.012,32.958,4868.075,TortugaNegra1,TOR,Lutjanidae,Hoplopagrus,guentherii,1,,Passing,Hoplopagrus guentherii
M58P1L.avi,449.214,10.014,3071.995,TortugaNegra1,TOR,Lutjanidae,Hoplopagrus,guentherii,1,,Passing,Hoplopagrus guentherii
M58P1L.avi,84.821,1.187,1039.508,TortugaNegra1,TOR,Haemulidae,Orthopristis,sp,1,,Passing,Orthopristis sp
M58P1L.avi,75.513,1.202,1149.852,TortugaNegra1,TOR,Haemulidae,Orthopristis,sp,1,,Passing,Orthopristis sp
M58P1L.avi,91.312,2.033,1344.42,TortugaNegra1,TOR,Haemulidae,Orthopristis,sp,1,,Passing,Orthopristis sp
M58P1L.avi,0,3.125,1218.358,TortugaNegra1,TOR,Haemulidae,Orthopristis,sp,28,,Passing,Orthopristis sp
M58P1L.avi,69.291,1.215,1023.69,TortugaNegra1,TOR,Haemulidae,Orthopristis,sp,1,,Passing,Orthopristis sp
M58P1L.avi,96.47,2.098,1192.48,TortugaNegra1,TOR,Haemulidae,Orthopristis,sp,1,,Passing,Orthopristis sp
M58P1L.avi,107.823,2.22,1196.144,TortugaNegra1,TOR,Haemulidae,Orthopristis,sp,1,,Passing,Orthopristis sp
M58P1L.avi,110.522,2.231,1088.698,TortugaNegra1,TOR,Haemulidae,Orthopristis,sp,1,,Passing,Orthopristis sp
M58P1L.avi,70.966,1.894,1188.352,TortugaNegra1,TOR,Haemulidae,Orthopristis,sp,1,,Passing,Orthopristis sp
M58P1L.avi,180.118,2.558,1142.572,TortugaNegra1,TOR,Haemulidae,Orthopristis,sp,1,,Passing,Orthopristis sp
M58P1L.avi,170.522,1.991,1917.51,TortugaNegra1,TOR,Gerreidae,Gerres,simillimus,1,,Passing,Gerres simillimus
M58P1L.avi,167.394,2.179,1784.71,TortugaNegra1,TOR,Gerreidae,Gerres,simillimus,1,,Passing,Gerres simillimus
M58P1L.avi,154.461,2.814,1855.819,TortugaNegra1,TOR,Gerreidae,Gerres,simillimus,1,,Passing,Gerres simillimus
M58P1L.avi,152.63,1.526,1637.649,TortugaNegra1,TOR,Gerreidae,Gerres,simillimus,1,,Passing,Gerres simillimus
M58P1L.avi,165.988,2.367,1657.363,TortugaNegra1,TOR,Gerreidae,Gerres,simillimus,1,,Passing,Gerres simillimus
M58P1L.avi,0,3.164,1231.175,TortugaNegra1,TOR,Gerreidae,Gerres,simillimus,4,,Passing,Gerres simillimus
M58P1L.avi,137.271,5.324,1897.108,TortugaNegra1,TOR,Chaetodontidae,Chaetodon,humeralis,1,,Passing,Chaetodon humeralis
M58P1L.avi,95.96,4.488,2765.639,TortugaNegra1,TOR,Chaetodontidae,Chaetodon,humeralis,1,,Passing,Chaetodon humeralis
M58P1L.avi,66.258,3.088,1545.909,TortugaNegra1,TOR,Chaetodontidae,Chaetodon,humeralis,1,,Passing,Chaetodon humeralis
M58P1L.avi,472.859,2.971,2226.244,TortugaNegra1,TOR,Lutjanidae,Lutjanus,novemfasciatus,1,,Passing,Lutjanus novemfasciatus
M58P1L.avi,720.812,18.15,4023.539,TortugaNegra1,TOR,Lutjanidae,Lutjanus,novemfasciatus,1,,Passing,Lutjanus novemfasciatus
M58P1L.avi,513.227,9.884,3210.483,TortugaNegra1,TOR,Lutjanidae,Lutjanus,novemfasciatus,1,,Passing,Lutjanus novemfasciatus
M58P1L.avi,496.857,1.709,1484.23,TortugaNegra1,TOR,Cheloniidae,Chelonia ,mydas,1,F,Passing,Chelonia  mydas
